;Winner;Turns;Win_rate
2377;Random;97;0.49831791421362487
2378;AI;15;0.4985287936107608
2379;AI;20;0.49873949579831933
2380;AI;19;0.49895002099958
2381;AI;60;0.4991603694374475
2382;Random;110;0.4989509022240873
2383;Random;45;0.498741610738255
2384;Random;32;0.49853249475890987
2385;AI;48;0.49874266554903607
2386;AI;17;0.49895266024298285
2387;AI;94;0.4991624790619765
2388;Random;34;0.4989535370447886
2389;AI;90;0.499163179916318
2390;Random;22;0.4989544123797574
2391;Random;21;0.4987458193979933
2392;Random;72;0.4985374007521939
2393;Random;17;0.49832915622389307
2394;AI;75;0.49853862212943634
2395;Random;11;0.498330550918197
2396;AI;33;0.4985398414685023
2397;Random;31;0.4983319432860717
2398;AI;19;0.49854105877448934
2399;Random;85;0.49833333333333335
2400;AI;17;0.49854227405247814
2401;AI;66;0.4987510407993339
2402;AI;13;0.4989596337910945
2403;AI;36;0.49916805324459235
2404;Random;16;0.498960498960499
2405;Random;25;0.49875311720698257
2406;AI;33;0.4989613626921479
2407;Random;65;0.49875415282392027
2408;AI;33;0.4989622249896222
2409;AI;38;0.4991701244813278
2410;AI;109;0.49937785151389463
2411;Random;37;0.49917081260364843
2412;AI;43;0.499378367177787
2413;Random;23;0.4991714995857498
2414;Random;38;0.4989648033126294
2415;Random;13;0.49875827814569534
2416;Random;28;0.4985519238725693
2417;Random;25;0.49834574028122414
2418;Random;30;0.49813972715998345
2419;Random;87;0.49793388429752067
2420;AI;19;0.49814126394052044
2421;Random;145;0.49793559042113955
2422;Random;44;0.4977300866694181
2423;AI;28;0.49793729372937295
2424;AI;41;0.4981443298969072
2425;Random;41;0.49793899422918386
2426;AI;37;0.49814585908529047
2427;AI;38;0.49835255354200986
2428;AI;75;0.49855907780979825
2429;Random;7;0.49835390946502056
2430;Random;16;0.4981489099136158
2431;AI;22;0.49835526315789475
2432;AI;17;0.49856144677353065
2433;Random;41;0.49835661462612985
2434;Random;32;0.49815195071868584
2435;Random;107;0.49794745484400654
2436;AI;25;0.49815346737792365
2437;AI;32;0.49835931091058244
2438;Random;50;0.4981549815498155
2439;Random;39;0.4979508196721312
2440;AI;19;0.49815649324047523
2441;Random;15;0.49795249795249796
2442;Random;14;0.49774866966844045
2443;Random;33;0.49754500818330605
2444;AI;17;0.49775051124744374
2445;Random;23;0.4975470155355683
2446;Random;78;0.4973436861463016
2447;AI;40;0.49754901960784315
2448;AI;49;0.4977541853817885
2449;Random;105;0.4975510204081633
2450;AI;111;0.49775601795185637
2451;AI;30;0.49796084828711257
2452;AI;33;0.4981655116184264
2453;AI;30;0.49837000814995924
2454;AI;19;0.4985743380855397
2455;AI;52;0.4987785016286645
2456;Random;198;0.4985754985754986
2457;Random;33;0.4983726606997559
2458;AI;21;0.49857665717771454
2459;Random;19;0.4983739837398374
2460;Random;42;0.49817147501015846
2461;AI;48;0.4983753046303818
2462;AI;47;0.4985789687373122
2463;AI;90;0.4987824675324675
2464;AI;41;0.49898580121703856
2465;AI;14;0.4991889699918897
2466;Random;96;0.4989866234292663
2467;Random;15;0.49878444084278767
2468;AI;61;0.49898744430943703
2469;Random;41;0.4987854251012146
2470;Random;36;0.4985835694050991
2471;AI;34;0.4987864077669903
2472;Random;48;0.4985847149211484
2473;Random;35;0.49838318512530316
2474;AI;45;0.4985858585858586
2475;AI;24;0.49878836833602586
2476;Random;124;0.4985870004037142
2477;AI;48;0.49878934624697335
2478;Random;26;0.49858814037918514
2479;Random;101;0.49838709677419357
2480;AI;33;0.49858927851672713
2481;Random;83;0.4983883964544722
2482;Random;22;0.4981876761981474
2483;AI;68;0.49838969404186795
2484;Random;42;0.49818913480885313
2485;AI;62;0.498390989541432
2486;Random;22;0.49819059107358266
2487;AI;46;0.4983922829581994
2488;AI;11;0.49859381277621534
2489;AI;34;0.4987951807228916
2490;Random;42;0.4985949417904456
2491;AI;14;0.49879614767255215
2492;AI;49;0.4989971921379864
2493;AI;32;0.4991980753809142
2494;Random;32;0.49899799599198397
2495;AI;64;0.49919871794871795
2496;Random;80;0.49899879855826995
2497;AI;60;0.4991993594875901
2498;Random;58;0.49899959983993597
2499;AI;28;0.4992
2500;AI;27;0.49940023990403837
2501;AI;50;0.49960031974420466
2502;AI;29;0.49980023971234516
2503;AI;130;0.5
2504;Random;26;0.4998003992015968
2505;Random;59;0.49960095770151636
2506;Random;24;0.49940167530913443
2507;AI;14;0.4996012759170654
2508;Random;56;0.49940215225189316
2509;Random;107;0.499203187250996
2510;Random;32;0.49900438072481085
2511;AI;32;0.49920382165605093
2512;Random;32;0.49900517309988063
2513;AI;14;0.4992044550517104
2514;AI;45;0.49940357852882705
2515;AI;40;0.4996025437201908
2516;AI;59;0.49980135081446164
2517;AI;26;0.5
2518;AI;51;0.5001984914648671
2519;AI;30;0.5003968253968254
2520;Random;22;0.5001983339944467
2521;Random;15;0.5
2522;Random;20;0.4998018232263179
2523;AI;24;0.5
2524;Random;42;0.4998019801980198
2525;AI;42;0.5
2526;AI;13;0.5001978630787495
2527;Random;15;0.5
2528;Random;46;0.49980229339659943
2529;AI;50;0.5
2530;AI;23;0.5001975503753457
2531;Random;29;0.5
2532;Random;12;0.4998026056060008
2533;AI;16;0.5
2534;AI;27;0.5001972386587771
2535;Random;17;0.5
2536;AI;23;0.5001970831690974
2537;AI;52;0.5003940110323088
2538;AI;37;0.500590783773139
2539;AI;34;0.5007874015748032
2540;Random;24;0.500590318772137
2541;AI;20;0.500786782061369
2542;Random;32;0.500589854502556
2543;Random;17;0.5003930817610063
2544;AI;37;0.5005893909626719
2545;Random;35;0.5003927729772192
2546;Random;42;0.5001963093835885
2547;AI;28;0.500392464678179
2548;Random;34;0.5001961553550411
2549;AI;18;0.5003921568627451
2550;AI;73;0.5005880047040376
2551;Random;13;0.5003918495297806
2552;AI;25;0.500587544065805
2553;Random;45;0.5003915426781519
2554;Random;98;0.5001956947162427
2555;AI;48;0.5003912363067292
2556;AI;25;0.5005866249511146
2557;Random;33;0.5003909304143862
2558;AI;71;0.5005861664712778
2559;Random;13;0.500390625
2560;AI;23;0.5005857087075362
2561;AI;36;0.5007806401249024
2562;AI;23;0.5009754194303551
2563;Random;25;0.500780031201248
2564;AI;13;0.5009746588693957
2565;Random;47;0.5007794232268121
2566;Random;26;0.5005843396961434
2567;Random;55;0.5003894080996885
2568;Random;52;0.5001946282600234
2569;Random;27;0.5
2570;Random;34;0.499805523142746
2571;Random;27;0.49961119751166405
2572;AI;27;0.4998056743101438
2573;Random;13;0.4996114996114996
2574;Random;28;0.4994174757281553
2575;AI;18;0.49961180124223603
2576;Random;54;0.49941792782305006
2577;AI;70;0.49961210240496506
2578;AI;21;0.4998061264055836
2579;AI;52;0.5
2580;Random;36;0.4998062766369624
2581;Random;19;0.49961270333075136
2582;AI;15;0.4998064266356949
2583;Random;21;0.4996130030959752
2584;AI;31;0.49980657640232107
2585;AI;26;0.5
2586;Random;54;0.4998067259373792
2587;AI;48;0.5
2588;Random;26;0.49980687524140593
2589;AI;40;0.5
2590;AI;69;0.5001929756850637
2591;Random;35;0.5
2592;Random;32;0.49980717315850365
2593;Random;13;0.49961449498843485
2594;AI;15;0.4998073217726397
2595;AI;34;0.5
2596;AI;15;0.5001925298421255
2597;Random;75;0.5
2598;AI;49;0.5001923816852636
2599;AI;60;0.5003846153846154
2600;Random;62;0.5001922337562476
2601;Random;21;0.5
2602;AI;19;0.5001920860545525
2603;Random;37;0.5
2604;AI;51;0.5001919385796545
2605;AI;60;0.5003837298541827
2606;Random;76;0.5001917913310319
2607;AI;18;0.5003834355828221
2608;AI;33;0.5005749329244922
2609;Random;17;0.5003831417624521
2610;AI;45;0.5005744925315971
2611;Random;43;0.5003828483920367
2612;AI;69;0.5005740528128588
2613;Random;37;0.5003825554705432
2614;Random;46;0.5001912045889101
2615;Random;25;0.5
2616;AI;65;0.50019105846389
2617;Random;27;0.5
2618;Random;52;0.49980908743795344
2619;Random;27;0.499618320610687
2620;AI;47;0.4998092331171309
2621;Random;25;0.4996186117467582
2622;AI;15;0.49980937857415175
2623;Random;37;0.4996189024390244
2624;Random;18;0.49942857142857144
2625;AI;80;0.49961919268849964
2626;AI;13;0.49980966882375333
2627;Random;35;0.4996194824961948
2628;Random;16;0.499429440852035
2629;Random;93;0.49923954372623575
2630;AI;9;0.49942987457240595
2631;Random;21;0.4992401215805471
2632;Random;30;0.4990505127231295
2633;AI;64;0.4992406985573273
2634;AI;47;0.4994307400379507
2635;AI;18;0.4996206373292868
2636;Random;90;0.49943117178612056
2637;AI;18;0.49962092494313876
2638;AI;61;0.4998105342932929
2639;Random;75;0.49962121212121213
2640;Random;30;0.49943203332071184
2641;Random;19;0.49924299772899317
2642;Random;22;0.49905410518350357
2643;Random;31;0.49886535552193645
2644;AI;15;0.499054820415879
2645;Random;11;0.4988662131519274
2646;Random;66;0.49867774839440876
2647;Random;13;0.4984894259818731
2648;AI;41;0.49867874669686674
2649;AI;32;0.49886792452830186
2650;AI;29;0.4990569596378725
2651;AI;34;0.49924585218702866
2652;AI;101;0.499434602336977
2653;Random;34;0.49924642049736245
2654;AI;33;0.4994350282485876
2655;AI;28;0.4996234939759036
2656;Random;30;0.4994354535190064
2657;Random;37;0.49924755455229497
2658;AI;49;0.4994358781496803
2659;Random;19;0.4992481203007519
2660;Random;18;0.4990605035700864
2661;AI;36;0.49924868519909843
2662;Random;40;0.49906120916259855
2663;AI;38;0.49924924924924924
2664;Random;16;0.49906191369606
2665;Random;105;0.4988747186796699
2666;AI;13;0.4990626171728534
2667;Random;19;0.49887556221889057
2668;Random;72;0.49868864743349567
2669;Random;31;0.498501872659176
2670;Random;24;0.49831523773867464
2671;AI;30;0.49850299401197606
2672;Random;78;0.4983164983164983
2673;Random;23;0.4981301421091997
2674;AI;17;0.4983177570093458
2675;Random;29;0.49813153961136025
2676;AI;51;0.4983190138214419
2677;AI;24;0.49850634802091115
2678;AI;57;0.49869354236655467
2679;AI;84;0.4988805970149254
2680;AI;81;0.4990675121223424
2681;Random;13;0.4988814317673378
2682;Random;24;0.49869549012299663
2683;Random;29;0.49850968703427717
2684;AI;53;0.4986964618249534
2685;Random;15;0.4985107967237528
2686;AI;37;0.498697432080387
2687;AI;82;0.49888392857142855
2688;AI;31;0.49907028635180367
2689;AI;36;0.49925650557620815
2690;AI;33;0.49944258639910816
2691;Random;55;0.49925705794947994
2692;AI;19;0.4994430003713331
2693;Random;57;0.49925760950259834
2694;Random;38;0.49907235621521334
2695;AI;20;0.4992581602373887
2696;Random;36;0.4990730441230997
2697;AI;50;0.49925871015567086
2698;AI;21;0.49944423860689147
2699;Random;27;0.49925925925925924
2700;AI;57;0.4994446501295816
2701;Random;49;0.49925980754996296
2702;AI;37;0.49944506104328523
2703;Random;167;0.4992603550295858
2704;Random;20;0.49907578558225507
2705;Random;33;0.49889135254988914
2706;Random;74;0.4987070557813077
2707;Random;27;0.4985228951255539
2708;AI;55;0.49870801033591733
2709;Random;25;0.4985239852398524
2710;Random;12;0.4983400959055699
2711;AI;34;0.49852507374631266
2712;AI;99;0.49870991522300034
2713;Random;35;0.4985261606484893
2714;Random;70;0.4983425414364641
2715;Random;47;0.49815905743740796
2716;Random;10;0.4979757085020243
2717;AI;28;0.49816041206769685
2718;AI;87;0.498344979771975
2719;Random;39;0.49816176470588236
2720;AI;19;0.49834619625137816
2721;AI;86;0.4985304922850845
2722;Random;114;0.49834741094381196
2723;AI;50;0.4985315712187959
2724;AI;75;0.49871559633027523
2725;Random;21;0.4985326485693324
2726;Random;16;0.49834983498349833
2727;Random;41;0.49816715542521994
2728;AI;65;0.49835104433858557
2729;AI;18;0.49853479853479854
2730;Random;10;0.49835225192237276
2731;Random;43;0.4981698389458272
2732;Random;80;0.49798755945847056
2733;Random;49;0.4978054133138259
2734;Random;28;0.4976234003656307
2735;Random;29;0.49744152046783624
2736;AI;45;0.49762513701132627
2737;AI;24;0.4978086194302411
2738;Random;46;0.497626871120847
2739;Random;87;0.49744525547445256
2740;Random;140;0.49726377234585917
2741;AI;62;0.4974471188913202
2742;Random;82;0.4972657674079475
2743;Random;17;0.4970845481049563
2744;AI;29;0.4972677595628415
2745;Random;51;0.49708667152221414
2746;AI;11;0.4972697488168912
2747;AI;22;0.49745269286754
2748;AI;45;0.4976355038195708
2749;AI;26;0.4978181818181818
2750;AI;33;0.4980007270083606
2751;AI;18;0.49818313953488375
2752;Random;32;0.49800217944061026
2753;Random;23;0.49782135076252726
2754;Random;80;0.49764065335753177
2755;Random;33;0.4974600870827286
2756;Random;48;0.4972796517954298
2757;Random;27;0.4970993473531545
2758;AI;27;0.4972816237767307
2759;AI;68;0.497463768115942
2760;Random;36;0.4972835929011228
2761;AI;20;0.49746560463432293
2762;AI;57;0.49764748461816866
2763;Random;13;0.49746743849493485
2764;Random;54;0.4972875226039783
2765;Random;33;0.4971077368040492
2766;Random;94;0.4969280809541019
2767;AI;28;0.49710982658959535
2768;AI;23;0.49729144095341277
2769;AI;11;0.49747292418772565
2770;AI;77;0.49765427643450016
2771;AI;12;0.49783549783549785
2772;Random;18;0.4976559682654165
2773;Random;21;0.4974765681326604
2774;Random;54;0.4972972972972973
2775;AI;56;0.49747838616714696
2776;AI;17;0.49765934461649264
2777;AI;32;0.4978401727861771
2778;Random;110;0.49766102914717525
2779;AI;60;0.497841726618705
2780;Random;36;0.49766271125494427
2781;AI;16;0.49784327821711
2782;AI;35;0.4980237154150198
2783;AI;50;0.49820402298850575
2784;Random;16;0.4980251346499102
2785;AI;20;0.49820531227566406
2786;Random;132;0.4980265518478651
2787;AI;28;0.498206599713056
2788;AI;65;0.4983865184653998
2789;AI;16;0.4985663082437276
2790;AI;13;0.49874596918667147
2791;AI;96;0.49892550143266473
2792;AI;22;0.4991049051199427
2793;Random;61;0.49892627057981387
2794;Random;40;0.49874776386404296
2795;AI;80;0.4989270386266094
2796;AI;29;0.49910618519842687
2797;AI;22;0.4992852037169407
2798;Random;20;0.4991068238656663
2799;AI;16;0.4992857142857143
2800;Random;42;0.4991074616208497
2801;AI;66;0.49928622412562457
2802;Random;35;0.49910809846592935
2803;Random;61;0.49893009985734665
2804;AI;43;0.49910873440285203
2805;AI;36;0.4992872416250891
2806;Random;132;0.49910936943355894
2807;AI;50;0.49928774928774927
2808;Random;86;0.49911000355998575
2809;AI;40;0.499288256227758
2810;AI;47;0.4994663820704376
2811;AI;90;0.4996443812233286
2812;AI;27;0.49982225382154283
2813;Random;13;0.4996446339729922
2814;AI;13;0.49982238010657193
2815;AI;44;0.5
2816;AI;29;0.5001774937877175
2817;Random;65;0.5
2818;AI;21;0.5001773678609436
2819;Random;21;0.5
2820;Random;20;0.49982275788727404
2821;Random;69;0.49964564138908574
2822;Random;20;0.49946865037194477
2823;AI;24;0.49964589235127477
2824;Random;20;0.4994690265486726
2825;AI;30;0.4996461429582449
2826;Random;14;0.4994694021931376
2827;Random;39;0.49929278642149927
2828;AI;17;0.49946977730646874
2829;Random;23;0.49929328621908126
2830;AI;21;0.4994701518897916
2831;AI;26;0.4996468926553672
2832;Random;64;0.49947052594422875
2833;Random;43;0.4992942836979534
2834;Random;22;0.4991181657848324
2835;Random;79;0.49894217207334274
2836;Random;160;0.49876630243214665
2837;Random;47;0.4985905567300916
2838;AI;99;0.4987671715392744
2839;Random;79;0.49859154929577465
2840;AI;21;0.49876803942273845
2841;Random;13;0.49859254046446166
2842;Random;14;0.4984171649665846
2843;AI;30;0.49859353023909986
2844;Random;56;0.4984182776801406
2845;Random;31;0.4982431482782853
2846;Random;54;0.49806814190375837
2847;AI;50;0.4982443820224719
2848;Random;50;0.4980694980694981
2849;AI;42;0.4982456140350877
2850;Random;50;0.4980708523325149
2851;AI;50;0.4982468443197756
2852;AI;37;0.49842271293375395
2853;Random;45;0.4982480728801682
2854;AI;43;0.49842381786339757
2855;Random;19;0.49824929971988796
2856;Random;26;0.49807490374518726
2857;AI;23;0.4982505248425472
2858;Random;28;0.4980762504372158
2859;AI;44;0.4982517482517482
2860;AI;13;0.49842712338343237
2861;Random;13;0.49825296995108315
2862;AI;27;0.4984282221446036
2863;AI;54;0.49860335195530725
2864;Random;38;0.49842931937172774
2865;AI;24;0.49860432658757853
2866;Random;32;0.49843041506801533
2867;AI;100;0.49860529986053
2868;Random;64;0.49843150923666785
2869;AI;30;0.4986062717770035
2870;AI;57;0.498780912574016
2871;AI;22;0.49895543175487467
2872;AI;63;0.4991298294465715
2873;Random;25;0.4989561586638831
2874;Random;32;0.49878260869565216
2875;Random;61;0.49860917941585536
2876;Random;36;0.4984358706986444
2877;Random;21;0.4982626824183461
2878;AI;35;0.49843695727683224
2879;AI;22;0.4986111111111111
2880;Random;22;0.4984380423464075
2881;Random;31;0.49826509368494104
2882;AI;87;0.4984391259105099
2883;AI;34;0.4986130374479889
2884;Random;66;0.49844020797227034
2885;AI;36;0.49861399861399863
2886;AI;39;0.4987876688604087
2887;Random;61;0.4986149584487535
2888;AI;17;0.49878850813430253
2889;AI;20;0.49896193771626296
2890;AI;55;0.4991352473192667
2891;AI;30;0.49930843706777317
2892;Random;12;0.4991358451434497
2893;Random;53;0.49896337249481687
2894;Random;16;0.4987910189982729
2895;Random;27;0.4986187845303867
2896;AI;27;0.4987918536416983
2897;AI;12;0.4989648033126294
2898;AI;71;0.49913763366678165
2899;AI;36;0.4993103448275862
2900;Random;24;0.4991382281971734
2901;AI;28;0.49931082012405237
2902;AI;21;0.4994832931450224
2903;AI;80;0.4996556473829201
2904;AI;27;0.4998278829604131
2905;Random;13;0.49965588437715075
2906;AI;23;0.499828001375989
2907;AI;34;0.5
2908;Random;44;0.4998281196287384
2909;AI;20;0.5
2910;Random;36;0.4998282377189969
2911;AI;38;0.5
2912;AI;75;0.5001716443529007
2913;Random;27;0.5
2914;AI;65;0.5001715265866209
2915;AI;28;0.5003429355281207
2916;Random;38;0.5001714089818307
2917;Random;105;0.5
2918;AI;57;0.5001712915381981
2919;AI;10;0.5003424657534247
2920;AI;89;0.500513522766176
2921;Random;27;0.5003422313483915
2922;Random;10;0.5001710571330824
2923;AI;40;0.5003419972640218
2924;Random;44;0.5001709401709402
2925;AI;22;0.5003417634996582
2926;AI;57;0.5005124701059105
2927;Random;27;0.5003415300546448
2928;Random;70;0.500170706725845
2929;AI;34;0.5003412969283276
2930;AI;59;0.5005117707267144
2931;Random;11;0.5003410641200545
2932;AI;27;0.5005114217524719
2933;Random;61;0.5003408316291752
2934;Random;14;0.5001703577512777
2935;AI;34;0.5003405994550408
2936;AI;27;0.5005107252298263
2937;Random;37;0.5003403675970047
2938;Random;40;0.5001701258931609
2939;Random;21;0.5
2940;Random;134;0.499829989799388
2941;AI;28;0.5
2942;AI;49;0.5001698946653075
2943;AI;28;0.5003396739130435
2944;Random;24;0.500169779286927
2945;AI;56;0.5003394433129668
2946;Random;38;0.500169664065151
2947;AI;126;0.5003392130257802
2948;AI;49;0.5005086469989827
2949;Random;47;0.5003389830508475
2950;Random;28;0.5001694340901389
2951;Random;43;0.5
2952;AI;23;0.5001693193362682
2953;AI;36;0.5003385240352065
2954;Random;98;0.5001692047377326
2955;AI;80;0.5003382949932341
2956;Random;90;0.5001690902942171
2957;AI;88;0.5003380662609872
2958;Random;10;0.5001689760054072
2959;AI;56;0.5003378378378378
2960;AI;15;0.5005065856129686
2961;Random;51;0.50033760972316
2962;Random;14;0.5001687478906514
2963;AI;32;0.5003373819163293
2964;Random;84;0.500168634064081
2965;AI;22;0.5003371544167229
2966;AI;51;0.5005055611729019
2967;AI;76;0.5006738544474394
2968;Random;30;0.500505220613001
2969;AI;60;0.5006734006734007
2970;AI;15;0.5008414675193538
2971;AI;20;0.5010094212651414
2972;AI;17;0.5011772620248907
2973;Random;43;0.5010087424344317
2974;AI;31;0.5011764705882353
2975;AI;22;0.5013440860215054
2976;Random;52;0.5011756802149815
2977;AI;20;0.5013431833445265
2978;AI;65;0.5015105740181269
2979;Random;29;0.5013422818791946
2980;AI;13;0.501509560550151
2981;AI;20;0.5016767270288397
2982;Random;18;0.5015085484411667
2983;AI;16;0.5016756032171582
2984;Random;26;0.5015075376884423
2985;AI;58;0.5016744809109176
2986;Random;36;0.5015065282892535
2987;AI;10;0.5016733601070951
2988;AI;45;0.5018400802944128
2989;Random;23;0.5016722408026756
2990;AI;17;0.5018388498829823
2991;Random;29;0.5016711229946524
2992;AI;61;0.5018376211159372
2993;AI;26;0.5020040080160321
2994;Random;64;0.5018363939899833
2995;AI;74;0.5020026702269693
2996;Random;98;0.5018351685018352
2997;Random;37;0.5016677785190127
2998;AI;15;0.5018339446482161
2999;Random;53;0.5016666666666667
3000;AI;13;0.5018327224258581
3001;AI;60;0.5019986675549634
3002;Random;13;0.5018315018315018
3003;Random;25;0.501664447403462
3004;Random;42;0.5014975041597338
3005;Random;23;0.5013306719893547
3006;AI;19;0.5014965081476555
3007;Random;57;0.5013297872340425
3008;Random;16;0.5011631771352609
3009;AI;22;0.501328903654485
3010;Random;26;0.5011624045167719
3011;AI;22;0.50132802124834
3012;Random;70;0.5011616329239961
3013;Random;29;0.5009953550099535
3014;AI;35;0.5011608623548922
3015;Random;87;0.5009946949602122
3016;AI;21;0.5011600928074246
3017;Random;61;0.5009940357852882
3018;AI;63;0.5011593242795628
3019;Random;53;0.5009933774834437
3020;AI;31;0.5011585567692817
3021;AI;19;0.50132362673726
3022;AI;47;0.501488587495865
3023;Random;29;0.5013227513227513
3024;AI;91;0.5014876033057851
3025;AI;28;0.5016523463317911
3026;AI;27;0.5018169805087546
3027;AI;10;0.5019815059445178
3028;AI;85;0.5021459227467812
3029;AI;28;0.5023102310231023
3030;AI;171;0.5024744308808974
3031;Random;27;0.5023087071240105
3032;AI;17;0.5024727992087042
3033;Random;43;0.5023071852340145
3034;AI;57;0.5024711696869851
3035;AI;28;0.502635046113307
3036;Random;66;0.5024695423114917
3037;Random;49;0.5023041474654378
3038;AI;31;0.5024679170779862
3039;AI;28;0.5026315789473684
3040;Random;34;0.5024662939822426
3041;AI;36;0.502629848783695
3042;Random;14;0.502464673020046
3043;AI;22;0.5026281208935611
3044;AI;21;0.502791461412151
3045;Random;33;0.5026263952724885
3046;AI;29;0.5027896291434197
3047;AI;24;0.5029527559055118
3048;AI;47;0.5031157756641522
3049;Random;79;0.5029508196721312
3050;AI;33;0.5031137332022287
3051;Random;21;0.502948885976409
3052;Random;30;0.5027841467409105
3053;AI;24;0.5029469548133595
3054;Random;54;0.5027823240589198
3055;AI;66;0.5029450261780105
3056;Random;28;0.502780503761858
3057;AI;30;0.5029431000654022
3058;Random;28;0.5027786858450474
3059;Random;33;0.5026143790849673
3060;AI;65;0.5027768703038222
3061;Random;21;0.5026126714565643
3062;AI;43;0.5027750571335292
3063;AI;32;0.5029373368146214
3064;AI;35;0.5030995106035889
3065;Random;67;0.50293542074364
3066;AI;13;0.5030974894033258
3067;Random;13;0.5029335071707953
3068;AI;63;0.5030954708374064
3069;Random;67;0.5029315960912052
3070;AI;13;0.5030934549006838
3071;AI;32;0.5032552083333334
3072;AI;37;0.5034168564920274
3073;Random;77;0.5032530904359142
3074;Random;106;0.5030894308943089
3075;Random;53;0.502925877763329
3076;Random;30;0.5027624309392266
3077;AI;114;0.5029239766081871
3078;Random;42;0.502760636570315
3079;Random;67;0.5025974025974026
3080;Random;30;0.5024342745861733
3081;Random;99;0.5022712524334848
3082;Random;78;0.5021083360363282
3083;Random;27;0.5019455252918288
3084;AI;25;0.5021069692058346
3085;Random;11;0.5019442644199611
3086;Random;38;0.5017816650469712
3087;Random;27;0.501619170984456
3088;AI;13;0.5017805114923923
3089;Random;11;0.5016181229773463
3090;AI;37;0.501779359430605
3091;Random;19;0.5016170763260026
3092;Random;52;0.501454898157129
3093;AI;12;0.5016160310277957
3094;AI;59;0.5017770597738288
3095;AI;22;0.501937984496124
3096;Random;108;0.5017759121730707
3097;Random;53;0.5016139444803098
3098;Random;40;0.5014520813165537
3099;Random;31;0.5012903225806452
3100;Random;20;0.5011286681715575
3101;Random;21;0.5009671179883946
3102;AI;13;0.501127940702546
3103;AI;66;0.5012886597938144
3104;Random;112;0.5011272141706924
3105;Random;41;0.5009658725048294
3106;AI;45;0.5011264885741873
3107;AI;16;0.5012870012870013
3108;Random;16;0.5011257639112254
3109;Random;33;0.5009646302250804
3110;AI;33;0.5011250401800065
3111;AI;78;0.5012853470437018
3112;AI;77;0.5014455509155156
3113;Random;43;0.5012845215157354
3114;AI;69;0.5014446227929374
3115;AI;24;0.501604621309371
3116;AI;37;0.5017645171639397
3117;Random;21;0.5016035920461834
3118;AI;59;0.501763385700545
3119;AI;22;0.5019230769230769
3120;Random;14;0.5017622556872797
3121;AI;22;0.5019218449711723
3122;AI;39;0.5020813320525136
3123;Random;37;0.5019206145966709
3124;AI;21;0.50208
3125;AI;68;0.5022392834293026
3126;Random;48;0.5020786696514231
3127;AI;26;0.5022378516624041
3128;AI;23;0.5023969319271333
3129;AI;24;0.502555910543131
3130;AI;51;0.5027147876077931
3131;Random;13;0.5025542784163474
3132;Random;22;0.5023938716884775
3133;AI;36;0.5025526483726867
3134;Random;18;0.5023923444976076
3135;AI;72;0.5025510204081632
3136;Random;66;0.5023908192540644
3137;Random;35;0.5022307202039515
3138;Random;20;0.5020707231602421
3139;AI;44;0.5022292993630574
3140;Random;28;0.5020694046482012
3141;AI;40;0.5022278803309994
3142;Random;36;0.5020680878141902
3143;Random;39;0.5019083969465649
3144;Random;28;0.5017488076311606
3145;Random;39;0.501589319771138
3146;AI;21;0.5017476962186209
3147;Random;21;0.5015883100381194
3148;Random;22;0.5014290250873293
3149;Random;19;0.5012698412698413
3150;AI;43;0.5014281180577594
3151;Random;65;0.501269035532995
3152;AI;47;0.5014272121788773
3153;AI;22;0.501585288522511
3154;AI;67;0.501743264659271
3155;Random;61;0.5015842839036755
3156;AI;27;0.5017421602787456
3157;Random;161;0.5015832805573147
3158;AI;33;0.5017410572966129
3159;Random;55;0.5015822784810127
3160;Random;40;0.5014236001265422
3161;Random;73;0.5012650221378874
3162;AI;93;0.5014226999683844
3163;Random;33;0.5012642225031606
3164;AI;45;0.5014218009478673
3165;Random;33;0.5012634238787113
3166;Random;48;0.5011051468266499
3167;Random;31;0.5009469696969697
3168;AI;15;0.5011044493531083
3169;Random;37;0.5009463722397476
3170;AI;43;0.5011037527593819
3171;AI;86;0.5012610340479193
3172;AI;83;0.5014182161991806
3173;AI;106;0.5015752993068683
3174;AI;29;0.5017322834645669
3175;Random;61;0.5015743073047859
3176;AI;13;0.5017311929493232
3177;AI;42;0.5018879798615481
3178;AI;57;0.5020446681346336
3179;AI;28;0.5022012578616353
3180;AI;33;0.502357749135492
3181;Random;37;0.5021998742928976
3182;Random;60;0.5020420986490732
3183;Random;73;0.5018844221105527
3184;AI;13;0.5020408163265306
3185;AI;40;0.5021971123666039
3186;AI;27;0.502353310323188
3187;Random;27;0.5021957340025094
3188;AI;17;0.5023518344308561
3189;AI;60;0.5025078369905956
3190;Random;26;0.5023503603885929
3191;Random;69;0.5021929824561403
3192;Random;20;0.5020357031005324
3193;AI;106;0.5021916092673764
3194;AI;13;0.5023474178403756
3195;Random;55;0.5021902377972466
3196;Random;14;0.5020331560838286
3197;AI;38;0.5021888680425266
3198;Random;20;0.5020318849640513
3199;Random;77;0.501875
3200;Random;24;0.5017182130584192
3201;AI;14;0.5018738288569644
3202;AI;25;0.5020293474867312
3203;Random;21;0.50187265917603
3204;AI;15;0.5020280811232449
3205;AI;18;0.5021834061135371
3206;AI;19;0.5023386342376053
3207;Random;23;0.5021820448877805
3208;Random;46;0.5020255531318167
3209;Random;31;0.5018691588785047
3210;Random;13;0.5017128620367487
3211;Random;19;0.5015566625155666
3212;Random;66;0.5014005602240896
3213;Random;61;0.501244555071562
