;0
4930;10292
4931;10293
4932;10293
4933;10294
4934;10295
4935;10295
4936;10300
4937;10300
4938;10302
4939;10304
4940;10305
4941;10307
4942;10311
4943;10315
4944;10315
4945;10316
4946;10317
4947;10320
4948;10324
4949;10326
4950;10327
4951;10328
4952;10332
4953;10333
4954;10334
4955;10336
4956;10337
4957;10338
4958;10339
4959;10339
4960;10339
4961;10341
4962;10341
4963;10343
4964;10343
4965;10343
4966;10345
4967;10346
4968;10347
4969;10350
4970;10350
4971;10351
4972;10352
4973;10353
4974;10356
4975;10357
4976;10362
4977;10363
4978;10366
4979;10369
4980;10372
4981;10375
4982;10376
4983;10379
4984;10380
4985;10380
4986;10381
4987;10386
4988;10388
4989;10389
4990;10389
4991;10390
4992;10390
4993;10392
4994;10393
4995;10396
4996;10399
4997;10400
4998;10403
4999;10405
5000;10410
5001;10410
5002;10411
5003;10416
5004;10418
5005;10420
5006;10420
5007;10422
5008;10423
5009;10424
5010;10426
5011;10427
5012;10429
5013;10431
5014;10431
5015;10432
5016;10434
5017;10435
5018;10436
5019;10439
5020;10440
5021;10442
5022;10446
5023;10448
5024;10451
5025;10453
5026;10455
5027;10459
5028;10462
5029;10469
5030;10471
5031;10475
5032;10478
5033;10480
5034;10483
5035;10485
5036;10485
5037;10487
5038;10488
5039;10489
5040;10489
5041;10490
5042;10492
5043;10493
5044;10498
5045;10499
5046;10504
5047;10506
5048;10509
5049;10510
5050;10514
5051;10516
5052;10519
5053;10520
5054;10521
5055;10521
5056;10525
5057;10528
5058;10530
5059;10531
5060;10532
5061;10533
5062;10534
5063;10535
5064;10540
5065;10542
5066;10547
5067;10550
5068;10551
5069;10554
5070;10555
5071;10556
5072;10558
5073;10563
5074;10566
5075;10568
5076;10571
5077;10572
5078;10572
5079;10576
5080;10578
5081;10579
5082;10580
5083;10581
5084;10582
5085;10582
5086;10584
5087;10587
5088;10588
5089;10590
5090;10590
5091;10592
5092;10594
5093;10595
5094;10595
5095;10596
5096;10596
5097;10600
5098;10602
5099;10604
5100;10605
5101;10606
5102;10610
5103;10611
5104;10613
5105;10616
5106;10617
5107;10619
5108;10620
5109;10627
5110;10628
5111;10629
5112;10629
5113;10631
5114;10631
5115;10632
5116;10635
5117;10636
5118;10638
5119;10638
5120;10640
5121;10642
5122;10643
5123;10646
5124;10648
5125;10649
5126;10651
5127;10654
5128;10655
5129;10656
5130;10658
5131;10661
5132;10662
5133;10664
5134;10666
5135;10667
5136;10671
5137;10675
5138;10676
5139;10676
5140;10676
5141;10678
5142;10679
5143;10681
5144;10682
5145;10684
5146;10687
5147;10688
5148;10690
5149;10690
5150;10693
5151;10695
5152;10695
5153;10699
5154;10700
5155;10701
5156;10702
5157;10704
5158;10706
5159;10707
5160;10710
5161;10712
5162;10713
5163;10716
5164;10717
5165;10719
5166;10722
5167;10723
5168;10724
5169;10726
5170;10727
5171;10727
5172;10728
5173;10731
5174;10733
5175;10734
5176;10739
5177;10740
5178;10740
5179;10744
5180;10747
5181;10748
5182;10749
5183;10751
5184;10752
5185;10755
5186;10757
5187;10758
5188;10763
5189;10767
5190;10767
5191;10768
5192;10769
5193;10769
5194;10770
5195;10770
5196;10773
5197;10774
5198;10775
5199;10776
5200;10779
5201;10781
5202;10781
5203;10781
5204;10782
5205;10783
5206;10785
5207;10787
5208;10791
5209;10791
5210;10793
5211;10793
5212;10794
5213;10797
5214;10798
5215;10801
5216;10804
5217;10805
5218;10811
5219;10814
5220;10815
5221;10816
5222;10816
5223;10818
5224;10818
5225;10820
5226;10822
5227;10823
5228;10824
5229;10825
5230;10827
5231;10830
5232;10834
5233;10835
5234;10838
5235;10843
5236;10844
5237;10847
5238;10848
5239;10851
5240;10853
5241;10856
5242;10857
5243;10859
5244;10862
5245;10863
5246;10863
5247;10864
5248;10865
5249;10866
5250;10867
5251;10868
5252;10869
5253;10872
5254;10873
5255;10876
5256;10877
5257;10878
5258;10879
5259;10881
5260;10882
5261;10883
5262;10884
5263;10885
5264;10887
5265;10888
5266;10888
5267;10890
5268;10891
5269;10891
5270;10892
5271;10894
5272;10896
5273;10896
5274;10897
5275;10903
5276;10904
5277;10908
5278;10910
5279;10911
5280;10912
5281;10914
5282;10915
5283;10918
5284;10921
5285;10922
5286;10923
5287;10923
5288;10925
5289;10926
5290;10928
5291;10931
5292;10931
5293;10931
5294;10934
5295;10935
5296;10936
5297;10937
5298;10937
5299;10942
5300;10942
5301;10946
5302;10947
5303;10950
5304;10950
5305;10955
5306;10956
5307;10956
5308;10959
5309;10961
5310;10962
5311;10963
5312;10965
5313;10967
5314;10968
5315;10969
5316;10974
5317;10975
5318;10981
5319;10982
5320;10983
5321;10985
5322;10988
5323;10991
5324;10991
5325;10993
5326;10993
5327;10994
5328;10995
5329;10997
5330;10998
5331;11001
5332;11002
5333;11005
5334;11006
5335;11008
5336;11008
5337;11011
5338;11014
5339;11014
5340;11016
5341;11017
5342;11019
5343;11019
5344;11020
5345;11021
5346;11022
5347;11022
5348;11025
5349;11025
5350;11027
5351;11028
5352;11029
5353;11033
5354;11034
5355;11035
5356;11036
5357;11039
5358;11041
5359;11041
5360;11043
5361;11044
5362;11046
5363;11046
5364;11048
5365;11049
5366;11051
5367;11051
5368;11052
5369;11054
5370;11055
5371;11058
5372;11059
5373;11061
5374;11062
5375;11067
5376;11069
5377;11072
5378;11072
5379;11073
5380;11076
5381;11076
5382;11079
5383;11080
5384;11080
5385;11084
5386;11086
5387;11087
5388;11088
5389;11089
5390;11092
5391;11098
5392;11101
5393;11103
5394;11108
5395;11112
5396;11115
5397;11116
5398;11117
5399;11121
5400;11125
5401;11126
5402;11129
5403;11132
5404;11133
5405;11136
5406;11138
5407;11140
5408;11141
5409;11143
5410;11148
5411;11148
5412;11148
5413;11148
5414;11150
5415;11155
5416;11156
5417;11159
5418;11160
5419;11161
5420;11163
5421;11165
5422;11169
5423;11169
5424;11172
5425;11173
5426;11174
5427;11178
5428;11178
5429;11180
5430;11181
5431;11182
5432;11183
5433;11186
5434;11187
5435;11188
5436;11193
5437;11194
5438;11196
5439;11198
5440;11199
5441;11201
5442;11203
5443;11205
5444;11206
5445;11209
5446;11212
5447;11212
5448;11215
5449;11217
5450;11218
5451;11219
5452;11221
5453;11224
5454;11225
5455;11227
5456;11228
5457;11229
5458;11232
5459;11234
5460;11236
5461;11237
5462;11238
5463;11240
5464;11241
5465;11242
5466;11245
5467;11245
5468;11248
5469;11249
5470;11251
5471;11254
5472;11256
5473;11258
5474;11259
5475;11261
5476;11261
5477;11262
5478;11263
5479;11265
5480;11265
5481;11266
5482;11268
5483;11269
5484;11271
5485;11275
5486;11277
5487;11278
5488;11279
5489;11279
5490;11283
5491;11284
5492;11287
5493;11290
5494;11294
5495;11297
5496;11297
5497;11299
5498;11302
5499;11304
5500;11305
5501;11308
5502;11308
5503;11309
5504;11312
5505;11315
5506;11316
5507;11320
5508;11321
5509;11323
5510;11326
5511;11328
5512;11330
5513;11331
5514;11333
5515;11336
5516;11337
5517;11338
5518;11339
5519;11341
5520;11341
5521;11341
5522;11344
5523;11345
5524;11346
5525;11351
5526;11354
5527;11359
5528;11361
5529;11362
5530;11363
5531;11366
5532;11369
5533;11369
5534;11369
5535;11370
5536;11370
5537;11370
5538;11371
5539;11373
5540;11374
5541;11375
5542;11379
5543;11381
5544;11381
5545;11383
5546;11385
5547;11385
5548;11389
5549;11398
5550;11400
5551;11402
5552;11404
5553;11406
5554;11413
5555;11414
5556;11416
5557;11418
5558;11420
5559;11424
5560;11424
5561;11427
5562;11430
5563;11432
5564;11434
5565;11435
5566;11438
5567;11440
5568;11442
5569;11446
5570;11449
5571;11452
5572;11453
5573;11455
5574;11457
5575;11458
5576;11459
5577;11460
5578;11461
5579;11471
5580;11473
5581;11474
5582;11477
5583;11478
5584;11478
5585;11482
5586;11489
5587;11492
5588;11496
5589;11497
5590;11498
5591;11500
5592;11500
5593;11502
5594;11504
5595;11507
5596;11507
5597;11512
5598;11513
5599;11515
5600;11515
5601;11517
5602;11520
5603;11522
5604;11523
5605;11525
5606;11526
5607;11529
5608;11530
5609;11531
5610;11532
5611;11533
5612;11536
5613;11537
5614;11539
5615;11539
5616;11544
5617;11545
5618;11547
5619;11548
5620;11550
5621;11551
5622;11553
5623;11557
5624;11558
5625;11559
5626;11560
5627;11560
5628;11564
5629;11566
5630;11567
5631;11571
5632;11573
5633;11574
5634;11578
5635;11578
5636;11580
5637;11580
5638;11582
5639;11582
5640;11584
5641;11585
5642;11586
5643;11587
5644;11587
5645;11589
5646;11589
5647;11590
5648;11591
5649;11592
5650;11597
5651;11597
5652;11600
5653;11601
5654;11604
5655;11608
5656;11610
5657;11611
5658;11612
5659;11613
5660;11613
5661;11614
5662;11614
5663;11616
5664;11618
5665;11620
5666;11622
5667;11623
5668;11624
5669;11625
5670;11625
5671;11632
5672;11634
5673;11635
5674;11635
5675;11635
5676;11636
5677;11636
5678;11637
5679;11638
5680;11640
5681;11641
5682;11642
5683;11643
5684;11645
5685;11645
5686;11645
5687;11647
5688;11649
5689;11651
5690;11652
5691;11655
5692;11656
5693;11658
5694;11660
5695;11662
5696;11668
5697;11669
5698;11670
5699;11672
5700;11674
5701;11679
5702;11680
5703;11681
5704;11684
5705;11685
5706;11685
5707;11686
5708;11691
5709;11693
5710;11696
5711;11699
5712;11700
5713;11701
5714;11703
5715;11705
5716;11706
5717;11708
5718;11709
5719;11710
5720;11711
5721;11712
5722;11715
5723;11716
5724;11719
5725;11723
5726;11726
5727;11727
5728;11730
5729;11732
5730;11733
5731;11735
5732;11738
5733;11741
5734;11742
5735;11745
5736;11750
5737;11750
5738;11751
5739;11754
5740;11755
5741;11757
5742;11759
5743;11759
5744;11762
5745;11764
5746;11764
5747;11766
5748;11768
5749;11770
5750;11771
5751;11773
5752;11774
5753;11776
5754;11777
5755;11779
5756;11783
5757;11784
5758;11785
5759;11786
5760;11787
5761;11789
5762;11790
5763;11791
5764;11792
5765;11794
5766;11796
5767;11797
5768;11799
5769;11799
5770;11800
5771;11800
5772;11806
5773;11808
5774;11809
5775;11809
5776;11810
5777;11813
5778;11815
5779;11816
5780;11818
5781;11818
5782;11820
5783;11824
5784;11825
5785;11829
5786;11831
5787;11832
5788;11833
5789;11834
5790;11835
5791;11837
5792;11841
5793;11844
5794;11846
5795;11847
5796;11851
5797;11853
5798;11855
5799;11856
5800;11857
5801;11859
5802;11861
5803;11862
5804;11863
5805;11863
5806;11866
5807;11867
5808;11868
5809;11869
5810;11871
5811;11872
5812;11877
5813;11878
5814;11879
5815;11881
5816;11882
5817;11883
5818;11884
5819;11886
5820;11891
5821;11892
5822;11894
5823;11896
5824;11897
5825;11898
5826;11899
5827;11902
5828;11903
5829;11905
5830;11905
5831;11908
5832;11909
5833;11910
5834;11915
5835;11917
5836;11918
5837;11921
5838;11921
5839;11925
5840;11927
5841;11930
5842;11932
5843;11933
5844;11937
5845;11937
5846;11938
5847;11940
5848;11946
5849;11950
5850;11953
5851;11953
5852;11955
5853;11955
5854;11957
5855;11960
5856;11962
5857;11962
5858;11964
5859;11965
5860;11966
5861;11971
5862;11972
5863;11972
5864;11973
5865;11974
5866;11976
5867;11976
5868;11977
5869;11979
5870;11980
5871;11982
5872;11988
5873;11991
5874;11992
5875;11992
5876;11993
5877;11994
5878;11995
5879;11996
5880;11997
5881;11997
5882;12003
5883;12009
5884;12011
5885;12014
5886;12016
5887;12018
5888;12020
5889;12020
5890;12023
5891;12025
5892;12028
5893;12029
5894;12032
5895;12032
5896;12033
5897;12034
5898;12035
5899;12037
5900;12038
5901;12038
5902;12040
5903;12042
5904;12043
5905;12045
5906;12051
5907;12054
5908;12054
5909;12056
5910;12058
5911;12058
5912;12062
5913;12063
5914;12063
5915;12064
5916;12067
5917;12067
5918;12068
5919;12069
5920;12069
5921;12070
5922;12072
5923;12076
5924;12081
5925;12083
5926;12085
5927;12087
5928;12088
5929;12092
5930;12092
5931;12093
5932;12096
5933;12097
5934;12098
5935;12099
5936;12102
5937;12104
5938;12106
5939;12109
5940;12112
5941;12114
5942;12116
5943;12117
5944;12118
5945;12119
5946;12120
5947;12120
5948;12120
5949;12125
5950;12126
5951;12126
5952;12128
5953;12128
5954;12130
5955;12134
5956;12135
5957;12138
5958;12139
5959;12141
5960;12146
5961;12147
5962;12150
5963;12150
5964;12152
5965;12153
5966;12155
5967;12158
5968;12159
5969;12160
5970;12162
5971;12164
5972;12167
5973;12167
5974;12170
5975;12171
5976;12172
5977;12174
5978;12176
5979;12177
5980;12180
5981;12182
5982;12183
5983;12188
5984;12190
5985;12192
5986;12193
5987;12193
5988;12197
5989;12197
5990;12197
5991;12199
5992;12199
5993;12199
5994;12201
5995;12201
5996;12204
5997;12204
5998;12204
5999;12205
6000;12208
6001;12212
6002;12212
6003;12212
6004;12214
6005;12214
6006;12218
6007;12220
6008;12221
6009;12223
6010;12225
6011;12226
6012;12227
6013;12228
6014;12229
6015;12232
6016;12237
6017;12239
6018;12243
6019;12243
6020;12243
6021;12245
6022;12247
6023;12250
6024;12251
6025;12252
6026;12254
6027;12254
6028;12254
6029;12256
6030;12257
6031;12260
6032;12260
6033;12262
6034;12264
6035;12270
6036;12272
6037;12274
6038;12275
6039;12278
6040;12280
6041;12281
6042;12287
6043;12290
6044;12291
6045;12297
6046;12299
6047;12300
6048;12304
6049;12305
6050;12309
6051;12310
6052;12311
6053;12312
6054;12313
6055;12317
6056;12320
6057;12323
6058;12323
6059;12324
6060;12327
6061;12330
6062;12331
6063;12335
6064;12335
6065;12335
6066;12335
6067;12341
6068;12342
6069;12343
6070;12344
6071;12346
6072;12348
6073;12353
6074;12354
6075;12354
6076;12357
6077;12358
6078;12359
6079;12360
6080;12361
6081;12363
6082;12365
6083;12366
6084;12368
6085;12369
6086;12370
6087;12370
6088;12372
6089;12372
6090;12372
6091;12374
6092;12375
6093;12376
6094;12377
6095;12378
6096;12381
6097;12382
6098;12385
6099;12386
6100;12387
6101;12388
6102;12389
6103;12393
6104;12396
6105;12397
6106;12399
6107;12399
6108;12401
6109;12402
6110;12403
6111;12403
6112;12404
6113;12406
6114;12407
6115;12411
6116;12412
6117;12414
6118;12415
6119;12415
6120;12415
6121;12416
6122;12417
6123;12418
6124;12418
6125;12420
6126;12421
6127;12422
6128;12424
6129;12427
6130;12428
6131;12431
6132;12431
6133;12431
6134;12433
6135;12433
6136;12435
6137;12439
6138;12440
6139;12442
6140;12443
6141;12444
6142;12446
6143;12449
6144;12452
6145;12453
6146;12453
6147;12454
6148;12456
6149;12460
6150;12462
6151;12465
6152;12466
6153;12468
6154;12469
6155;12472
6156;12475
6157;12476
6158;12477
6159;12477
6160;12479
6161;12480
6162;12481
6163;12483
6164;12485
6165;12485
6166;12485
6167;12486
6168;12489
6169;12491
6170;12494
6171;12496
6172;12497
6173;12501
6174;12504
6175;12504
6176;12505
6177;12506
6178;12507
6179;12510
6180;12511
6181;12511
6182;12513
6183;12515
6184;12517
6185;12518
6186;12518
6187;12518
6188;12521
6189;12522
6190;12524
6191;12526
6192;12527
6193;12530
6194;12532
6195;12534
6196;12538
6197;12539
6198;12541
6199;12544
6200;12545
6201;12545
6202;12546
6203;12550
6204;12555
6205;12560
6206;12562
6207;12564
6208;12565
6209;12566
6210;12566
6211;12568
6212;12568
6213;12569
6214;12570
6215;12572
6216;12573
6217;12573
6218;12574
6219;12577
6220;12578
6221;12578
6222;12580
6223;12582
6224;12585
6225;12586
6226;12587
6227;12587
6228;12589
6229;12593
6230;12594
6231;12594
6232;12595
6233;12595
6234;12596
6235;12597
6236;12598
6237;12599
6238;12602
6239;12602
6240;12603
6241;12603
6242;12605
6243;12606
6244;12606
6245;12607
6246;12609
6247;12610
6248;12611
6249;12611
6250;12612
6251;12613
6252;12613
6253;12614
6254;12615
6255;12616
6256;12618
6257;12620
6258;12621
6259;12621
6260;12625
6261;12627
6262;12630
6263;12632
6264;12634
6265;12639
6266;12643
6267;12644
6268;12645
6269;12650
6270;12656
6271;12656
6272;12657
6273;12658
6274;12660
6275;12662
6276;12664
6277;12668
6278;12669
6279;12669
6280;12674
6281;12679
6282;12679
6283;12680
6284;12681
6285;12688
6286;12688
6287;12688
6288;12691
6289;12694
6290;12694
6291;12696
6292;12697
6293;12699
6294;12702
6295;12702
6296;12703
6297;12706
6298;12707
6299;12709
6300;12710
6301;12711
6302;12711
6303;12712
6304;12714
6305;12715
6306;12716
6307;12719
6308;12721
6309;12723
6310;12725
6311;12727
6312;12729
6313;12730
6314;12731
6315;12738
6316;12738
6317;12741
6318;12743
6319;12746
6320;12747
6321;12752
6322;12754
6323;12755
6324;12756
6325;12757
6326;12760
6327;12760
6328;12761
6329;12761
6330;12763
6331;12766
6332;12768
6333;12768
6334;12769
6335;12773
6336;12779
6337;12780
6338;12781
6339;12784
6340;12784
6341;12787
6342;12788
6343;12789
6344;12789
6345;12791
6346;12794
6347;12795
6348;12796
6349;12797
6350;12798
6351;12799
6352;12801
6353;12802
6354;12804
6355;12808
6356;12809
6357;12809
6358;12811
6359;12812
6360;12813
6361;12815
6362;12820
6363;12822
6364;12822
6365;12826
6366;12827
6367;12828
6368;12830
6369;12832
6370;12834
6371;12836
6372;12837
6373;12838
6374;12841
6375;12843
6376;12846
6377;12847
6378;12851
6379;12852
6380;12852
6381;12853
6382;12855
6383;12858
6384;12860
6385;12860
6386;12865
6387;12867
6388;12868
6389;12869
6390;12871
6391;12873
6392;12875
6393;12878
6394;12880
6395;12881
6396;12882
6397;12884
6398;12887
6399;12889
6400;12889
6401;12889
6402;12890
6403;12893
6404;12894
6405;12896
6406;12896
6407;12897
6408;12899
6409;12899
6410;12901
6411;12902
6412;12909
6413;12910
6414;12912
6415;12914
6416;12915
6417;12917
6418;12918
6419;12918
6420;12919
6421;12919
6422;12920
6423;12921
6424;12925
6425;12925
6426;12926
6427;12931
6428;12935
6429;12936
6430;12939
6431;12941
6432;12942
6433;12944
6434;12946
6435;12947
6436;12948
6437;12948
6438;12948
6439;12948
6440;12949
6441;12950
6442;12950
6443;12950
6444;12954
6445;12956
6446;12957
6447;12958
6448;12960
6449;12962
6450;12965
6451;12966
6452;12968
6453;12968
6454;12969
6455;12970
6456;12972
6457;12972
6458;12973
6459;12975
6460;12976
6461;12977
6462;12978
6463;12980
6464;12983
6465;12984
6466;12985
6467;12986
6468;12987
6469;12989
6470;12990
6471;12990
6472;12990
6473;12991
6474;12993
6475;12998
6476;12998
6477;12999
6478;13000
6479;13000
6480;13002
6481;13003
6482;13005
6483;13006
6484;13009
6485;13009
6486;13012
6487;13013
6488;13013
6489;13014
6490;13015
6491;13018
6492;13019
6493;13021
6494;13023
6495;13025
6496;13029
6497;13029
6498;13031
6499;13033
6500;13034
6501;13035
6502;13038
6503;13041
6504;13041
6505;13042
6506;13044
6507;13044
6508;13044
6509;13045
6510;13045
6511;13045
6512;13045
6513;13047
6514;13050
6515;13051
6516;13053
6517;13056
6518;13057
6519;13060
6520;13063
6521;13063
6522;13063
6523;13064
6524;13064
6525;13065
6526;13067
6527;13069
6528;13069
6529;13071
6530;13077
6531;13078
6532;13079
6533;13081
6534;13082
6535;13083
6536;13084
6537;13088
6538;13088
6539;13090
6540;13092
6541;13093
6542;13097
6543;13099
6544;13099
6545;13100
6546;13101
6547;13102
6548;13103
6549;13104
6550;13105
6551;13105
6552;13107
6553;13109
6554;13110
6555;13112
6556;13112
6557;13115
6558;13122
6559;13122
6560;13122
6561;13122
6562;13122
6563;13122
6564;13124
6565;13124
6566;13124
6567;13128
6568;13129
6569;13130
6570;13133
6571;13136
6572;13140
6573;13142
6574;13143
6575;13145
6576;13148
6577;13150
6578;13152
6579;13153
6580;13154
6581;13156
6582;13159
6583;13160
6584;13161
6585;13163
6586;13164
6587;13165
6588;13167
6589;13169
6590;13169
6591;13170
6592;13172
6593;13174
6594;13175
6595;13177
6596;13180
6597;13184
6598;13186
6599;13186
6600;13186
6601;13188
6602;13189
6603;13191
6604;13193
6605;13194
6606;13195
6607;13197
6608;13201
6609;13202
6610;13203
6611;13205
6612;13207
6613;13209
6614;13209
6615;13211
6616;13211
6617;13213
6618;13216
6619;13216
6620;13219
6621;13222
6622;13222
6623;13225
6624;13228
6625;13229
6626;13229
6627;13232
6628;13234
6629;13235
6630;13235
6631;13236
6632;13237
6633;13238
6634;13238
6635;13239
6636;13240
6637;13243
6638;13244
6639;13245
6640;13248
6641;13248
6642;13250
6643;13252
6644;13254
6645;13256
6646;13258
6647;13258
6648;13258
6649;13262
6650;13262
6651;13262
6652;13263
6653;13264
6654;13268
6655;13273
6656;13275
6657;13276
6658;13277
6659;13277
6660;13278
6661;13282
6662;13284
6663;13285
6664;13288
6665;13289
6666;13290
6667;13292
6668;13294
6669;13295
6670;13296
6671;13297
6672;13299
6673;13300
6674;13306
6675;13309
6676;13312
6677;13314
6678;13315
6679;13316
6680;13318
6681;13320
6682;13321
6683;13322
6684;13323
6685;13324
6686;13325
6687;13327
6688;13327
6689;13328
6690;13331
6691;13333
6692;13334
6693;13335
6694;13338
6695;13338
6696;13340
6697;13342
6698;13345
6699;13346
6700;13348
6701;13350
6702;13350
6703;13351
6704;13354
6705;13356
6706;13357
6707;13357
6708;13358
6709;13360
6710;13362
6711;13362
6712;13366
6713;13369
6714;13374
6715;13374
6716;13376
6717;13378
6718;13380
6719;13380
6720;13383
6721;13384
6722;13385
6723;13386
6724;13387
6725;13387
6726;13389
6727;13390
6728;13392
6729;13392
6730;13397
6731;13398
6732;13400
6733;13400
6734;13402
6735;13404
6736;13405
6737;13407
6738;13409
6739;13411
6740;13413
6741;13417
6742;13420
6743;13420
6744;13421
6745;13423
6746;13425
6747;13428
6748;13428
6749;13430
6750;13431
6751;13432
6752;13433
6753;13434
6754;13436
6755;13436
6756;13436
6757;13440
6758;13442
6759;13442
6760;13445
6761;13446
6762;13450
6763;13450
6764;13451
6765;13452
6766;13456
6767;13456
6768;13459
6769;13459
6770;13461
6771;13463
6772;13466
6773;13467
6774;13469
6775;13470
6776;13472
6777;13473
6778;13474
6779;13474
6780;13476
6781;13479
6782;13479
6783;13480
6784;13483
6785;13485
6786;13486
6787;13487
6788;13491
6789;13491
6790;13492
6791;13493
6792;13493
6793;13493
6794;13495
6795;13495
6796;13495
6797;13501
6798;13504
6799;13508
6800;13512
6801;13513
6802;13514
6803;13515
6804;13516
6805;13518
6806;13520
6807;13523
6808;13525
6809;13525
6810;13526
6811;13527
6812;13528
6813;13532
6814;13533
6815;13533
6816;13538
6817;13538
6818;13540
6819;13540
6820;13541
6821;13542
6822;13543
6823;13544
6824;13546
6825;13548
6826;13549
6827;13551
6828;13555
6829;13555
6830;13559
6831;13563
6832;13564
6833;13565
6834;13566
6835;13568
6836;13569
6837;13571
6838;13572
6839;13574
6840;13575
6841;13576
6842;13577
6843;13578
6844;13578
6845;13578
6846;13580
6847;13582
6848;13582
6849;13583
6850;13583
6851;13583
6852;13583
6853;13585
6854;13587
6855;13589
6856;13589
6857;13591
6858;13592
6859;13594
6860;13595
6861;13595
6862;13596
6863;13598
6864;13598
6865;13599
6866;13603
6867;13604
6868;13609
6869;13613
6870;13616
6871;13618
6872;13618
6873;13621
6874;13621
6875;13623
6876;13624
6877;13629
6878;13629
6879;13631
6880;13632
6881;13633
6882;13633
6883;13633
6884;13634
6885;13634
6886;13634
6887;13636
6888;13637
6889;13637
6890;13639
6891;13641
6892;13645
6893;13645
6894;13647
6895;13649
6896;13653
6897;13655
6898;13659
6899;13660
6900;13663
6901;13664
6902;13665
6903;13668
6904;13671
6905;13671
6906;13672
6907;13674
6908;13677
6909;13677
6910;13680
6911;13681
6912;13683
6913;13683
6914;13684
6915;13687
6916;13688
6917;13688
6918;13690
6919;13693
6920;13693
6921;13693
6922;13694
6923;13695
6924;13698
6925;13698
6926;13699
6927;13700
6928;13701
6929;13706
6930;13707
6931;13708
6932;13711
6933;13716
6934;13716
6935;13719
6936;13723
6937;13724
6938;13726
6939;13729
6940;13729
6941;13730
6942;13732
6943;13732
6944;13735
6945;13738
6946;13739
6947;13740
6948;13741
6949;13742
6950;13742
6951;13744
6952;13747
6953;13749
6954;13751
6955;13751
6956;13753
6957;13755
6958;13756
6959;13760
6960;13762
6961;13762
6962;13764
6963;13766
6964;13766
6965;13769
6966;13769
6967;13771
6968;13773
6969;13774
6970;13775
6971;13777
6972;13777
6973;13778
6974;13779
6975;13781
6976;13783
6977;13783
6978;13786
6979;13789
6980;13794
6981;13799
6982;13799
6983;13801
6984;13804
6985;13805
6986;13806
6987;13807
6988;13809
6989;13810
6990;13813
6991;13813
6992;13814
6993;13816
6994;13816
6995;13821
6996;13823
6997;13824
6998;13825
6999;13829
7000;13832
7001;13833
7002;13834
7003;13840
7004;13842
7005;13845
7006;13846
7007;13846
7008;13848
7009;13849
7010;13849
7011;13852
7012;13854
7013;13856
7014;13860
7015;13862
7016;13863
7017;13863
7018;13864
7019;13865
7020;13865
7021;13867
7022;13868
7023;13868
7024;13868
7025;13869
7026;13869
7027;13871
7028;13874
7029;13876
7030;13882
7031;13882
7032;13883
7033;13884
7034;13886
7035;13890
7036;13891
7037;13892
7038;13893
7039;13893
7040;13894
7041;13895
7042;13898
7043;13899
7044;13900
7045;13902
7046;13903
7047;13905
7048;13907
7049;13908
7050;13909
7051;13910
7052;13912
7053;13916
7054;13920
7055;13921
7056;13924
7057;13926
7058;13927
7059;13929
7060;13930
7061;13931
7062;13932
7063;13939
7064;13941
7065;13942
7066;13943
7067;13945
7068;13946
7069;13946
7070;13948
7071;13950
7072;13952
7073;13952
7074;13952
7075;13954
7076;13956
7077;13958
7078;13959
7079;13960
7080;13961
7081;13961
7082;13961
7083;13961
7084;13962
7085;13964
7086;13966
7087;13968
7088;13969
7089;13971
7090;13972
7091;13974
7092;13975
7093;13977
7094;13977
7095;13977
7096;13978
7097;13980
7098;13981
7099;13983
7100;13983
7101;13984
7102;13984
7103;13984
7104;13986
7105;13988
7106;13989
7107;13990
7108;13990
7109;13991
7110;13992
7111;13994
7112;13994
7113;13994
7114;13998
7115;13999
7116;14002
7117;14003
7118;14003
7119;14004
7120;14005
7121;14006
7122;14007
7123;14008
7124;14010
7125;14014
7126;14016
7127;14019
7128;14020
7129;14020
7130;14022
7131;14023
7132;14024
7133;14026
7134;14028
7135;14029
7136;14029
7137;14029
7138;14030
7139;14032
7140;14033
7141;14034
7142;14037
7143;14044
7144;14044
7145;14050
7146;14051
7147;14052
7148;14054
7149;14054
7150;14055
7151;14056
7152;14057
7153;14058
7154;14060
7155;14063
7156;14065
7157;14067
7158;14070
7159;14072
7160;14074
7161;14077
7162;14079
7163;14079
7164;14080
7165;14082
7166;14083
7167;14085
7168;14086
7169;14088
7170;14089
7171;14094
7172;14095
7173;14096
7174;14098
7175;14100
7176;14101
7177;14102
7178;14102
7179;14103
7180;14105
7181;14107
7182;14112
7183;14113
7184;14114
7185;14115
7186;14116
7187;14118
7188;14120
7189;14125
7190;14126
7191;14128
7192;14130
7193;14131
7194;14135
7195;14135
7196;14136
7197;14136
7198;14139
7199;14141
7200;14142
7201;14142
7202;14144
7203;14146
7204;14150
7205;14152
7206;14154
7207;14156
7208;14156
7209;14157
7210;14158
7211;14159
7212;14160
7213;14165
7214;14166
7215;14167
7216;14170
7217;14172
7218;14173
7219;14174
7220;14174
7221;14174
7222;14176
7223;14176
7224;14178
7225;14180
7226;14180
7227;14182
7228;14185
7229;14185
7230;14185
7231;14186
7232;14189
7233;14190
7234;14192
7235;14192
7236;14193
7237;14194
7238;14195
7239;14197
7240;14198
7241;14200
7242;14202
7243;14203
7244;14207
7245;14209
7246;14210
7247;14212
7248;14216
7249;14218
7250;14221
7251;14223
7252;14226
7253;14227
7254;14229
7255;14230
7256;14230
7257;14232
7258;14232
7259;14233
7260;14234
7261;14234
