;Winner;Turns;Win_rate
2473;AI;46;0.521018593371059
2474;Random;10;0.5208080808080808
2475;AI;40;0.5210016155088854
2476;AI;23;0.5211949939442875
2477;AI;92;0.5213882163034705
2478;Random;26;0.5211778943122227
2479;Random;35;0.5209677419354839
2480;Random;36;0.520757758968158
2481;Random;53;0.5205479452054794
2482;AI;19;0.5207410390656464
2483;Random;37;0.5205314009661836
2484;AI;49;0.5207243460764588
2485;Random;21;0.5205148833467418
2486;AI;39;0.5207076799356655
2487;AI;76;0.5209003215434084
2488;AI;25;0.5210928083567697
2489;AI;28;0.521285140562249
2490;AI;37;0.5214773183460457
2491;AI;38;0.521669341894061
2492;AI;31;0.5218612113918973
2493;AI;78;0.5220529270248596
2494;AI;13;0.522244488977956
2495;AI;34;0.5224358974358975
2496;Random;28;0.5222266720064077
2497;Random;23;0.522017614091273
2498;Random;16;0.5218087234893958
2499;AI;32;0.522
2500;Random;30;0.5217912834866053
2501;Random;31;0.5215827338129496
2502;AI;71;0.5217738713543747
2503;Random;17;0.5215654952076677
2504;Random;48;0.5213572854291417
2505;Random;155;0.5211492418196328
2506;AI;157;0.5213402473075389
2507;Random;73;0.5211323763955343
2508;AI;21;0.5213232363491431
2509;AI;94;0.5215139442231076
2510;Random;58;0.5213062524890482
2511;AI;32;0.5214968152866242
2512;AI;35;0.5216872264226025
2513;AI;16;0.5218774860779634
2514;Random;18;0.5216699801192843
2515;Random;17;0.5214626391096979
2516;AI;21;0.521652761223679
2517;AI;26;0.5218427323272439
2518;AI;67;0.5220325526002382
2519;Random;59;0.5218253968253969
2520;AI;25;0.522015073383578
2521;Random;13;0.5218080888183981
2522;AI;11;0.5219976218787158
2523;Random;17;0.5217908082408875
2524;AI;29;0.521980198019802
2525;AI;134;0.5221694378463975
2526;AI;13;0.5223585278986941
2527;AI;22;0.5225474683544303
2528;Random;22;0.5223408461842626
2529;AI;26;0.5225296442687747
2530;AI;43;0.522718293164757
2531;AI;86;0.5229067930489731
2532;AI;31;0.5230951440979076
2533;AI;74;0.5232833464877664
2534;Random;38;0.5230769230769231
2535;AI;130;0.5232649842271293
2536;Random;48;0.523058730784391
2537;Random;31;0.5228526398739165
2538;AI;47;0.5230405671524222
2539;Random;199;0.5228346456692914
2540;AI;141;0.5230224321133412
2541;AI;40;0.5232100708103855
2542;AI;33;0.5233975619347228
2543;Random;51;0.523191823899371
2544;AI;33;0.5233791748526523
2545;Random;11;0.5231736056559309
2546;AI;17;0.5233608166470357
2547;AI;76;0.5235478806907379
2548;Random;48;0.523342487249902
2549;AI;30;0.5235294117647059
2550;Random;44;0.5233241865934928
2551;AI;38;0.5235109717868338
2552;Random;42;0.5233059146102624
2553;Random;19;0.5231010180109632
2554;AI;65;0.5232876712328767
2555;Random;17;0.5230829420970265
2556;Random;64;0.522878373093469
2557;Random;23;0.5226739640344019
2558;Random;26;0.5224697147323173
2559;Random;55;0.522265625
2560;AI;11;0.5224521671222179
2561;Random;15;0.522248243559719
2562;Random;32;0.5220444791260241
2563;Random;11;0.5218408736349454
2564;Random;20;0.5216374269005848
2565;AI;28;0.5218238503507404
2566;Random;34;0.5216205687573042
2567;AI;20;0.5218068535825545
2568;Random;40;0.5216037368625924
2569;Random;29;0.5214007782101168
2570;Random;66;0.5211979774406845
2571;Random;41;0.52099533437014
2572;AI;55;0.5211815001943257
2573;Random;19;0.5209790209790209
2574;AI;31;0.5211650485436893
2575;Random;21;0.5209627329192547
2576;AI;19;0.5211486224291813
2577;Random;61;0.5209464701318852
2578;Random;120;0.5207444746025591
2579;AI;12;0.5209302325581395
2580;AI;13;0.5211158465710964
2581;AI;24;0.5213013168086754
2582;Random;42;0.5210994967092528
2583;Random;11;0.5208978328173375
2584;Random;22;0.5206963249516441
2585;AI;24;0.5208816705336426
2586;Random;52;0.5206803247004252
2587;Random;25;0.5204791344667697
2588;AI;19;0.5206643491695635
2589;AI;48;0.5208494208494209
2590;AI;42;0.5210343496719413
2591;AI;35;0.5212191358024691
2592;AI;71;0.5214037794060933
2593;AI;112;0.5215882806476484
2594;Random;70;0.5213872832369942
2595;AI;22;0.5215716486902927
2596;Random;52;0.5213708124759338
2597;Random;41;0.5211701308698999
2598;Random;36;0.5209696036937284
2599;AI;82;0.5211538461538462
2600;Random;74;0.5209534794309881
2601;Random;37;0.5207532667179093
2602;Random;14;0.520553207837111
2603;AI;30;0.5207373271889401
2604;Random;70;0.5205374280230326
2605;Random;23;0.5203376822716808
2606;AI;29;0.5205216724204066
2607;AI;20;0.5207055214723927
2608;AI;43;0.5208892295898812
2609;AI;22;0.5210727969348659
2610;AI;89;0.5212562236690923
2611;Random;115;0.5210566615620215
2612;AI;17;0.521239954075775
2613;Random;19;0.5210405508798776
2614;AI;35;0.5212237093690248
2615;AI;90;0.5214067278287462
2616;Random;26;0.5212074894917845
2617;AI;28;0.5213903743315508
2618;AI;13;0.5215731195112638
2619;Random;35;0.5213740458015267
2620;Random;16;0.5211751239984739
2621;AI;16;0.5213577421815409
2622;AI;33;0.521540221120854
2623;AI;34;0.5217225609756098
2624;AI;41;0.5219047619047619
2625;Random;15;0.5217060167555218
2626;Random;30;0.5215074229158736
2627;Random;37;0.5213089802130898
2628;Random;34;0.5211106884747052
2629;Random;37;0.5209125475285171
2630;Random;16;0.5207145572025845
2631;Random;19;0.520516717325228
2632;Random;50;0.5203190277250285
2633;AI;34;0.520501138952164
2634;Random;26;0.5203036053130929
2635;Random;23;0.5201062215477997
2636;Random;42;0.5199089874857793
2637;Random;111;0.5197119029567855
2638;Random;26;0.5195149677908298
2639;Random;23;0.5193181818181818
2640;AI;37;0.5195001893222264
2641;AI;16;0.5196820590461771
2642;Random;42;0.519485433219826
2643;AI;24;0.5196671709531013
2644;AI;27;0.5198487712665406
2645;Random;13;0.5196523053665911
2646;AI;39;0.5198337740838685
2647;Random;19;0.5196374622356495
2648;AI;87;0.5198187995469988
2649;AI;30;0.52
2650;Random;38;0.5198038476046775
2651;AI;42;0.5199849170437406
2652;AI;9;0.5201658499811534
2653;AI;22;0.5203466465712132
2654;Random;44;0.52015065913371
2655;Random;33;0.5199548192771084
2656;Random;94;0.5197591268347761
2657;Random;37;0.5195635816403311
2658;AI;19;0.5197442647611884
2659;AI;44;0.5199248120300752
2660;AI;31;0.5201052236001503
2661;Random;41;0.5199098422238918
2662;AI;25;0.5200901239203906
2663;Random;59;0.5198948948948949
2664;AI;13;0.5200750469043152
2665;Random;47;0.5198799699924981
2666;Random;134;0.5196850393700787
2667;Random;37;0.5194902548725637
2668;AI;37;0.5196702884975646
2669;Random;33;0.5194756554307116
2670;Random;14;0.5192811681018346
2671;AI;56;0.5194610778443114
2672;Random;28;0.5192667414889637
2673;Random;41;0.5190725504861631
2674;Random;16;0.5188785046728972
2675;AI;26;0.5190582959641256
2676;Random;66;0.518864400448263
2677;AI;32;0.5190440627333831
2678;AI;104;0.5192235908921239
2679;Random;83;0.5190298507462686
2680;AI;27;0.5192092502797464
2681;AI;122;0.5193885160328113
2682;AI;19;0.5195676481550503
2683;AI;14;0.5197466467958272
2684;Random;100;0.5195530726256983
2685;AI;34;0.5197319434102755
2686;Random;110;0.5195385187941942
2687;AI;70;0.5197172619047619
2688;Random;16;0.5195239866121235
2689;AI;134;0.5197026022304833
2690;AI;31;0.5198810850984764
2691;Random;19;0.5196879643387816
2692;Random;34;0.519494987003342
2693;Random;27;0.5193021529324424
2694;AI;15;0.5194805194805194
2695;Random;19;0.5192878338278932
2696;Random;76;0.5190952910641453
2697;Random;19;0.5189028910303929
2698;AI;29;0.5190811411633939
2699;Random;43;0.5188888888888888
2700;Random;30;0.5186967789707516
2701;AI;44;0.5188749074759438
2702;AI;31;0.5190529041805402
2703;AI;30;0.5192307692307693
2704;AI;57;0.5194085027726433
2705;Random;43;0.5192165558019216
2706;AI;17;0.5193941632803842
2707;Random;21;0.5192023633677991
2708;AI;31;0.5193798449612403
2709;Random;29;0.5191881918819188
2710;Random;14;0.5189966801918111
2711;Random;47;0.5188053097345132
2712;AI;11;0.5189826760044232
2713;Random;45;0.5187914517317612
2714;AI;27;0.5189686924493554
2715;AI;108;0.5191458026509573
2716;AI;45;0.5193227824806772
2717;Random;77;0.5191317144959529
2718;AI;25;0.5193085693269585
2719;AI;44;0.5194852941176471
2720;AI;55;0.5196618890113929
2721;Random;143;0.5194709772226305
2722;AI;81;0.5196474476680132
2723;AI;44;0.5198237885462555
2724;Random;26;0.5196330275229358
2725;Random;31;0.5194424064563463
2726;Random;34;0.5192519251925193
2727;AI;18;0.5194281524926686
2728;Random;24;0.5192378160498351
2729;Random;15;0.5190476190476191
2730;Random;60;0.5188575613328451
2731;Random;31;0.5186676427525623
2732;Random;28;0.5184778631540432
2733;Random;27;0.5182882223847842
2734;Random;10;0.5180987202925046
2735;AI;138;0.5182748538011696
2736;Random;18;0.5180854950675923
2737;AI;30;0.5182615047479913
2738;Random;44;0.5180722891566265
2739;AI;66;0.5182481751824818
2740;AI;13;0.5184239328712149
2741;AI;20;0.5185995623632386
2742;Random;40;0.5184104994531534
2743;Random;13;0.5182215743440233
2744;AI;45;0.5183970856102004
2745;AI;68;0.5185724690458849
2746;AI;65;0.5187477247906808
2747;Random;27;0.5185589519650655
2748;Random;28;0.5183703164787196
2749;AI;26;0.5185454545454545
2750;AI;21;0.5187204652853508
2751;AI;16;0.5188953488372093
2752;AI;121;0.5190701053396295
2753;AI;48;0.5192447349310094
2754;AI;43;0.5194192377495462
2755;AI;36;0.5195936139332366
2756;AI;35;0.5197678636198767
2757;AI;36;0.5199419869470631
2758;Random;28;0.5197535338890903
2759;Random;11;0.5195652173913043
2760;AI;35;0.5197392249185078
2761;AI;40;0.5199131064446053
2762;Random;100;0.5197249366630474
2763;AI;40;0.5198986975397974
2764;Random;34;0.5197106690777576
2765;AI;18;0.519884309472162
2766;Random;56;0.5196964221178171
2767;Random;45;0.5195086705202312
2768;Random;12;0.5193210545323221
2769;AI;80;0.5194945848375452
2770;AI;19;0.5196679898953447
2771;Random;23;0.5194805194805194
2772;Random;38;0.5192931842769564
2773;Random;25;0.5191059841384282
2774;AI;21;0.5192792792792793
2775;AI;20;0.5194524495677233
2776;AI;39;0.5196254951386389
2777;Random;81;0.519438444924406
2778;AI;27;0.5196113709967615
2779;Random;37;0.5194244604316547
2780;Random;24;0.519237684286228
2781;AI;50;0.5194104960460101
2782;AI;35;0.5195831836148042
2783;Random;31;0.5193965517241379
2784;Random;64;0.5192100538599641
2785;Random;29;0.5190236898779612
2786;AI;97;0.5191962683889487
2787;AI;20;0.5193687230989957
2788;Random;48;0.5191825026891359
2789;AI;28;0.5193548387096775
2790;Random;30;0.5191687567180222
2791;AI;56;0.5193409742120344
2792;AI;23;0.5195130683852488
2793;Random;93;0.51932712956335
2794;Random;90;0.5191413237924866
2795;Random;25;0.5189556509298998
2796;AI;19;0.5191276367536647
2797;Random;33;0.5189421015010722
2798;AI;43;0.519113969274741
2799;Random;61;0.5189285714285714
2800;AI;77;0.5191003213138164
2801;Random;25;0.5189150606709493
2802;AI;23;0.5190866928291117
2803;AI;80;0.5192582025677603
2804;Random;25;0.5190730837789661
2805;Random;29;0.518888096935139
2806;AI;23;0.5190594941218383
2807;AI;16;0.5192307692307693
2808;AI;13;0.5194019223923104
2809;Random;25;0.5192170818505338
2810;Random;42;0.5190323728210601
2811;AI;96;0.519203413940256
2812;Random;58;0.5190188410949165
2813;Random;37;0.5188343994314144
2814;AI;15;0.5190053285968028
2815;AI;32;0.5191761363636364
2816;Random;74;0.518991835285765
2817;Random;19;0.5188076650106459
2818;Random;28;0.5186236253990777
2819;AI;34;0.5187943262411348
2820;Random;60;0.5186104218362283
2821;Random;27;0.5184266477675408
2822;AI;37;0.5185972369819342
2823;AI;28;0.5187677053824362
2824;Random;92;0.5185840707964602
2825;Random;15;0.5184005661712668
2826;AI;41;0.518570923240184
2827;AI;22;0.5187411598302687
2828;Random;20;0.5185577942735949
2829;Random;25;0.5183745583038869
2830;AI;15;0.5185446838572942
2831;Random;17;0.518361581920904
2832;Random;58;0.5181786092481468
2833;AI;42;0.518348623853211
2834;AI;11;0.5185185185185185
2835;Random;63;0.5183356840620592
2836;AI;53;0.5185054635178005
2837;AI;50;0.5186751233262861
2838;AI;23;0.5188446636139485
2839;AI;30;0.5190140845070422
2840;Random;44;0.5188313973952834
2841;Random;43;0.5186488388458832
2842;Random;32;0.5184664087231797
2843;Random;53;0.5182841068917018
2844;AI;13;0.5184534270650264
2845;AI;56;0.5186226282501757
2846;Random;18;0.5184404636459431
2847;Random;31;0.5182584269662921
2848;AI;41;0.5184275184275184
2849;Random;63;0.5182456140350877
2850;Random;30;0.5180638372500876
2851;Random;35;0.5178821879382889
2852;Random;22;0.5177006659656502
2853;AI;24;0.5178696566222845
2854;Random;26;0.5176882661996497
2855;AI;30;0.5178571428571429
2856;Random;24;0.5176758837941897
2857;AI;34;0.5178446466060181
2858;AI;15;0.5180132913606156
2859;AI;66;0.5181818181818182
2860;Random;58;0.518000699056274
2861;Random;31;0.5178197064989518
2862;AI;23;0.5179881243450926
2863;AI;16;0.5181564245810056
2864;AI;63;0.518324607329843
2865;AI;56;0.5184926727145848
2866;Random;38;0.5183118242064876
2867;AI;54;0.5184797768479776
2868;AI;29;0.5186476124085047
2869;Random;13;0.5184668989547039
2870;Random;28;0.5182863113897597
2871;AI;38;0.5184540389972145
2872;AI;23;0.5186216498433693
2873;Random;23;0.5184411969380655
2874;AI;13;0.5186086956521739
2875;Random;17;0.5184283727399166
2876;AI;45;0.5185957594716719
2877;AI;48;0.5187630298818624
2878;AI;27;0.5189301840916986
2879;AI;102;0.5190972222222222
2880;Random;20;0.5189170426935092
2881;AI;18;0.5190839694656488
2882;Random;26;0.5189039195282692
2883;Random;31;0.5187239944521498
2884;AI;13;0.518890814558059
2885;AI;74;0.5190575190575191
2886;AI;15;0.5192241080706615
2887;Random;13;0.5190443213296398
2888;Random;36;0.518864659051575
2889;AI;34;0.5190311418685121
2890;Random;34;0.5188516084399861
2891;Random;99;0.5186721991701245
2892;Random;24;0.5184929139301763
2893;AI;16;0.5186592950932964
2894;Random;38;0.5184801381692573
2895;AI;112;0.518646408839779
2896;AI;13;0.5188125647221263
2897;Random;25;0.5186335403726708
2898;AI;25;0.5187995860641601
2899;Random;17;0.5186206896551724
2900;Random;14;0.5184419165804894
2901;Random;35;0.518263266712612
2902;AI;27;0.518429211160868
2903;Random;35;0.5182506887052342
2904;AI;13;0.5184165232358003
2905;Random;51;0.5182381280110117
2906;AI;55;0.5184038527691779
2907;AI;98;0.5185694635488308
2908;AI;53;0.5187349604675147
2909;AI;16;0.5189003436426117
2910;Random;30;0.518722088629337
2911;Random;29;0.5185439560439561
2912;Random;106;0.5183659457603845
2913;AI;28;0.5185312285518188
2914;AI;31;0.518696397941681
2915;AI;42;0.5188614540466392
2916;Random;34;0.5186835790195407
2917;Random;41;0.5185058259081563
2918;Random;16;0.5183281945871874
2919;Random;17;0.5181506849315068
2920;AI;27;0.5183156453269429
2921;AI;50;0.5184804928131417
2922;Random;38;0.5183031132398221
2923;Random;19;0.5181258549931601
2924;Random;64;0.517948717948718
2925;AI;100;0.5181134654818865
2926;AI;75;0.5182781004441408
2927;AI;18;0.5184426229508197
2928;Random;38;0.5182656196654148
2929;AI;14;0.5184300341296928
2930;AI;21;0.5185943364039577
2931;Random;57;0.5184174624829468
2932;AI;27;0.518581657006478
2933;AI;50;0.5187457396046353
2934;AI;97;0.5189097103918229
2935;AI;34;0.5190735694822888
2936;Random;36;0.5188968335035751
2937;AI;28;0.5190605854322669
2938;AI;55;0.5192242259271861
2939;AI;50;0.5193877551020408
2940;Random;64;0.5192111526691602
2941;Random;9;0.5190346702923182
2942;Random;16;0.5188583078491336
2943;Random;41;0.5186820652173914
2944;Random;42;0.5185059422750424
2945;AI;18;0.5186693822131704
2946;AI;33;0.5188327112317611
2947;Random;95;0.5186567164179104
2948;Random;58;0.5184808409630384
2949;AI;28;0.5186440677966102
2950;AI;57;0.5188071840054219
2951;Random;21;0.5186314363143631
2952;AI;51;0.5187944463257704
2953;Random;97;0.5186188219363574
2954;AI;143;0.5187817258883248
2955;AI;34;0.5189445196211097
2956;AI;39;0.5191072032465337
2957;AI;32;0.5192697768762677
2958;Random;12;0.5190942886110173
2959;AI;14;0.5192567567567568
2960;Random;42;0.519081391421817
2961;Random;17;0.5189061444969615
2962;AI;19;0.5190685116436045
2963;Random;79;0.5188933873144399
2964;Random;18;0.5187183811129848
2965;AI;24;0.5188806473364801
2966;AI;61;0.5190428041793057
2967;AI;10;0.5192048517520216
2968;AI;41;0.5193667901650387
2969;AI;70;0.5195286195286195
2970;Random;10;0.5193537529451363
2971;AI;64;0.5195154777927322
2972;AI;53;0.5196770938446014
2973;AI;44;0.519838601210491
2974;AI;25;0.52
2975;Random;21;0.5198252688172043
2976;Random;28;0.519650655021834
2977;Random;123;0.5194761584956347
2978;AI;9;0.5196374622356495
2979;AI;60;0.5197986577181208
2980;Random;20;0.5196242871519624
2981;AI;34;0.5197853789403085
2982;Random;34;0.519611129735166
2983;Random;57;0.5194369973190348
2984;AI;27;0.5195979899497487
2985;Random;43;0.5194239785666444
2986;Random;22;0.5192500836960161
2987;AI;14;0.5194109772423026
2988;AI;15;0.5195717631314821
2989;AI;28;0.5197324414715719
2990;AI;13;0.5198930123704447
2991;AI;24;0.5200534759358288
2992;Random;50;0.5198797193451387
2993;AI;16;0.5200400801603207
2994;AI;39;0.5202003338898163
2995;AI;12;0.5203604806408545
2996;AI;21;0.5205205205205206
2997;AI;52;0.5206804536357572
2998;AI;37;0.5208402800933645
2999;AI;28;0.521
3000;AI;27;0.5211596134621793
3001;AI;56;0.5213191205862758
3002;Random;162;0.5211455211455212
3003;AI;30;0.5213049267643143
3004;AI;41;0.5214642262895175
3005;AI;32;0.5216234198270127
3006;AI;25;0.5217825074825407
3007;AI;26;0.5219414893617021
3008;Random;146;0.5217680292455965
3009;Random;19;0.521594684385382
3010;AI;21;0.5217535702424444
3011;Random;43;0.5215803452855245
3012;Random;56;0.5214072353136409
3013;AI;60;0.5215660252156602
3014;AI;51;0.5217247097844113
3015;Random;27;0.521551724137931
3016;Random;58;0.5213788531653961
3017;AI;40;0.5215374420145792
3018;AI;53;0.5216959258032461
3019;AI;26;0.5218543046357615
3020;AI;45;0.5220125786163522
3021;AI;30;0.5221707478491066
3022;Random;44;0.5219980152166722
3023;Random;19;0.5218253968253969
3024;AI;17;0.5219834710743801
3025;Random;65;0.5218109715796431
3026;AI;47;0.521968946151305
3027;Random;101;0.5217965653896962
3028;Random;32;0.5216242984483328
3029;AI;14;0.5217821782178218
3030;Random;48;0.5216100296931706
3031;AI;56;0.5217678100263852
3032;AI;59;0.5219254863171777
3033;Random;19;0.521753460777851
3034;AI;59;0.5219110378912686
3035;AI;24;0.5220685111989459
3036;AI;105;0.5222258808034245
3037;Random;39;0.5220539828834759
3038;Random;30;0.5218821980914775
3039;Random;25;0.5217105263157895
3040;AI;51;0.5218678066425518
3041;Random;17;0.5216962524654832
3042;Random;126;0.5215248110417351
3043;Random;59;0.521353482260184
3044;Random;28;0.5211822660098522
3045;Random;43;0.5210111621799081
3046;Random;30;0.5208401706596653
3047;Random;65;0.5206692913385826
3048;AI;31;0.5208265004919646
3049;AI;86;0.5209836065573771
3050;Random;22;0.5208128482464766
3051;Random;41;0.5206422018348624
3052;Random;22;0.5204716672125778
3053;AI;12;0.5206286836935167
3054;AI;33;0.5207855973813421
3055;Random;13;0.5206151832460733
3056;AI;57;0.5207719986915277
3057;Random;107;0.5206017004578156
3058;AI;21;0.5207584177835894
3059;Random;21;0.5205882352941177
3060;AI;15;0.5207448546226723
3061;AI;22;0.5209013716525147
3062;AI;97;0.5210577864838394
3063;Random;55;0.52088772845953
3064;AI;35;0.5210440456769984
3065;AI;26;0.5212002609262884
3066;Random;80;0.521030322791001
3067;AI;36;0.5211864406779662
3068;AI;39;0.5213424568263278
3069;Random;25;0.5211726384364821
3070;AI;19;0.5213285574731358
3071;AI;30;0.521484375
3072;Random;18;0.5213146762121705
3073;AI;34;0.5214703968770332
3074;Random;38;0.52130081300813
3075;AI;10;0.5214564369310793
3076;AI;25;0.5216119597010075
3077;AI;22;0.5217673814165043
3078;Random;46;0.5215979214030529
3079;Random;21;0.5214285714285715
3080;AI;29;0.5215839013307367
3081;AI;32;0.5217391304347826
3082;AI;85;0.5218942588387934
3083;AI;20;0.5220492866407264
3084;Random;36;0.5218800648298217
3085;Random;49;0.5217109526895658
3086;AI;19;0.521865889212828
3087;AI;40;0.522020725388601
3088;Random;18;0.521851731952088
3089;Random;71;0.5216828478964401
3090;Random;50;0.5215140731154966
3091;AI;12;0.5216688227684346
3092;Random;12;0.5215001616553508
3093;AI;18;0.5216548157724629
3094;Random;22;0.521486268174475
3095;Random;59;0.5213178294573644
3096;Random;26;0.5211494995156604
3097;AI;14;0.5213040671400904
3098;AI;37;0.5214585350112939
3099;AI;36;0.5216129032258064
3100;AI;55;0.5217671718800387
3101;AI;48;0.5219213410702772
3102;AI;11;0.5220754108926845
3103;Random;39;0.5219072164948454
3104;Random;22;0.5217391304347826
3105;Random;17;0.5215711526078558
3106;Random;16;0.5214032829095591
3107;Random;37;0.5212355212355212
3108;Random;46;0.5210678674815054
3109;Random;21;0.5209003215434084
3110;Random;66;0.5207328833172613
3111;Random;21;0.5205655526992288
3112;Random;24;0.5203983295856087
3113;Random;45;0.5202312138728323
3114;AI;89;0.5203852327447833
3115;Random;31;0.5202182284980744
3116;Random;48;0.5200513314084055
3117;Random;61;0.5198845413726748
3118;Random;54;0.5197178582879128
3119;Random;53;0.5195512820512821
3120;Random;48;0.5193848125600768
3121;Random;39;0.5192184497117233
3122;AI;25;0.5193723983349343
3123;AI;106;0.5195262483994878
3124;Random;22;0.51936
3125;AI;28;0.5195137555982086
3126;AI;19;0.5196674128557723
3127;AI;14;0.5198209718670077
3128;Random;30;0.5196548418024928
3129;AI;30;0.5198083067092651
3130;Random;24;0.5196422868093261
3131;Random;30;0.5194763729246488
3132;Random;56;0.5193105649537185
3133;AI;12;0.5194639438417358
3134;Random;58;0.519298245614035
3135;AI;82;0.5194515306122449
3136;AI;93;0.5196047178833281
3137;Random;41;0.5194391332058637
3138;Random;52;0.5192736540299459
3139;Random;36;0.5191082802547771
3140;Random;158;0.518943011779688
3141;Random;55;0.5187778485041374
3142;AI;107;0.5189309576837416
3143;Random;91;0.5187659033078881
3144;AI;113;0.518918918918919
3145;AI;46;0.5190718372536555
3146;Random;20;0.5189068954559898
3147;AI;44;0.5190597204574333
3148;Random;110;0.5188948872657987
3149;Random;23;0.5187301587301587
3150;AI;97;0.5188828943192637
3151;AI;28;0.5190355329949239
3152;Random;38;0.518870916587377
3153;AI;78;0.5190234622701332
3154;Random;58;0.5188589540412044
3155;AI;48;0.5190114068441065
3156;AI;33;0.519163763066202
3157;Random;65;0.518999366687777
3158;AI;43;0.5191516302627414
3159;AI;68;0.5193037974683544
3160;AI;43;0.5194558683960772
3161;AI;20;0.5196078431372549
3162;Random;24;0.5194435662345874
3163;Random;47;0.5192793931731985
3164;Random;22;0.5191153238546603
3165;AI;36;0.5192672141503475
3166;Random;94;0.5191032522892327
3167;Random;145;0.5189393939393939
3168;AI;63;0.5190911959608709
3169;AI;32;0.5192429022082019
3170;Random;16;0.5190791548407443
3171;AI;24;0.5192307692307693
3172;AI;65;0.519382288055468
3173;Random;21;0.5192186515437933
3174;AI;25;0.5193700787401575
3175;AI;22;0.5195214105793451
3176;AI;19;0.5196726471514007
3177;Random;15;0.5195091252359975
3178;AI;15;0.5196602705253224
3179;AI;12;0.519811320754717
3180;Random;48;0.5196479094624332
3181;Random;41;0.5194846008799497
3182;AI;117;0.5196355639333962
3183;Random;21;0.5194723618090452
3184;AI;55;0.5196232339089482
3185;Random;15;0.5194601381042059
3186;Random;34;0.5192971446501412
3187;AI;20;0.5194479297365119
3188;AI;68;0.5195986202571339
3189;Random;89;0.519435736677116
3190;Random;34;0.5192729551864619
3191;Random;39;0.5191102756892231
3192;Random;68;0.518947698089571
3193;AI;16;0.5190983093299938
3194;AI;45;0.5192488262910798
3195;Random;49;0.5190863579474343
3196;AI;47;0.5192367844854551
3197;Random;21;0.5190744215134458
3198;AI;25;0.5192247577367928
3199;AI;110;0.519375
3200;AI;37;0.5195251483911277
3201;Random;39;0.5193628981886321
3202;AI;23;0.5195129566031845
3203;Random;23;0.519350811485643
3204;Random;20;0.519188767550702
3205;Random;51;0.5190268247036806
3206;AI;53;0.5191768007483629
3207;Random;13;0.5190149625935162
3208;Random;18;0.5188532253038329
3209;AI;14;0.5190031152647975
3210;Random;66;0.5188414824042354
3211;Random;13;0.5186799501867995
3212;Random;24;0.5185185185185185
3213;AI;32;0.5186683260734287
3214;Random;16;0.5185069984447901
3215;AI;46;0.5186567164179104
3216;Random;26;0.5184954926950575
3217;Random;25;0.5183343691733996
3218;Random;22;0.5181733457595527
3219;AI;58;0.5183229813664596
3220;Random;58;0.5181620614715927
3221;AI;18;0.5183116076970825
3222;AI;21;0.5184610611231771
3223;Random;19;0.5183002481389578
3224;Random;58;0.5181395348837209
3225;Random;17;0.5179789212647241
3226;Random;36;0.5178184071893399
3227;AI;36;0.5179677819083024
3228;AI;39;0.5181170641065346
3229;Random;15;0.5179566563467493
3230;AI;23;0.5181058495821727
3231;Random;19;0.5179455445544554
3232;AI;53;0.5180946489328797
3233;AI;50;0.518243661100804
3234;AI;27;0.5183925811437403
3235;Random;17;0.5182323856613102
3236;Random;52;0.5180722891566265
3237;Random;17;0.5179122915379865
3238;AI;15;0.5180611299783884
3239;Random;21;0.5179012345679013
3240;Random;30;0.5177414378278309
3241;Random;33;0.5175817396668723
3242;AI;23;0.5177304964539007
3243;AI;110;0.5178791615289766
3244;AI;117;0.5180277349768875
3245;AI;32;0.5181762168823167
3246;Random;26;0.5180166307360641
3247;Random;28;0.5178571428571429
3248;AI;55;0.518005540166205
3249;AI;78;0.5181538461538462
3250;AI;29;0.5183020609043372
3251;Random;47;0.5181426814268143
3252;AI;23;0.5182908084844758
3253;Random;61;0.5181315304240934
3254;AI;9;0.5182795698924731
3255;Random;29;0.5181203931203932
3256;Random;10;0.5179613140927234
3257;Random;21;0.5178023327194597
3258;Random;38;0.5176434489107088
3259;Random;31;0.5174846625766871
3260;AI;99;0.5176326280282122
3261;Random;13;0.5174739423666462
3262;AI;49;0.5176218204106651
3263;AI;54;0.5177696078431373
3264;AI;25;0.51791730474732
3265;AI;20;0.5180649112063687
3266;Random;36;0.5179063360881543
3267;AI;22;0.5180538555691554
3268;Random;28;0.517895380850413
3269;Random;15;0.517737003058104
3270;AI;49;0.5178844390094772
3271;Random;25;0.5177261613691931
3272;Random;34;0.5175679804460739
3273;Random;35;0.5174098961514967
3274;AI;29;0.517557251908397
3275;Random;15;0.5173992673992674
3276;AI;23;0.5175465364662801
3277;AI;18;0.5176937156802929
3278;AI;13;0.5178408051235133
3279;Random;17;0.5176829268292683
3280;Random;38;0.5175251447729351
3281;AI;52;0.5176721511273613
3282;AI;59;0.5178190679256778
3283;AI;84;0.5179658952496955
3284;AI;49;0.5181126331811263
3285;Random;51;0.5179549604382228
3286;AI;83;0.5181016124125343
3287;Random;37;0.5179440389294404
3288;AI;11;0.5180906050471268
3289;Random;73;0.5179331306990882
3290;AI;45;0.518079611060468
3291;AI;18;0.5182260024301336
3292;AI;17;0.5183723048891589
3293;Random;31;0.5182149362477231
3294;Random;28;0.5180576631259484
3295;Random;11;0.5179004854368932
3296;AI;35;0.5180467091295117
3297;Random;155;0.5178896300788357
3298;AI;23;0.5180357684146711
3299;AI;56;0.5181818181818182
3300;Random;16;0.5180248409572856
3301;AI;44;0.5181708055723804
